Protocollo;Gruppo;DataOraIncidente;Localizzazione1;STRADA1;Localizzazione2;STRADA2;Strada02;Chilometrica;DaSpecificare;NaturaIncidente;particolaritastrade;TipoStrada;FondoStradale;Pavimentazione;Segnaletica;CondizioneAtmosferica;Traffico;Visibilita;Illuminazione;NUM_FERITI;NUM_RISERVATA;NUM_MORTI;NUM_ILLESI;Longitudine;Latitudine;Confermato;Progressivo;TipoVeicolo;StatoVeicolo;TipoPersona;Sesso;Tipolesione;Deceduto;DecedutoDopo;CinturaCascoUtilizzato;Airbag;
1894495;6;23/11/2011 11:30;Strada Urbana;VIA TOR DE' SCHIAVI;in prossimità;;del civico n. ;349;;Investimento di pedone;Rettilineo;Due carreggiate;Bagnato (umidità in atto);Asfaltata;Assente;Nuvoloso;Normale;Buona;Ore Diurne;1;0;0;3;;;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesistente;
1894495;6;23/11/2011 11:30;Strada Urbana;VIA TOR DE' SCHIAVI;in prossimità;;del civico n. ;349;;Investimento di pedone;Rettilineo;Due carreggiate;Bagnato (umidità in atto);Asfaltata;Assente;Nuvoloso;Normale;Buona;Ore Diurne;1;0;0;3;;;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;Inesploso;
1894495;6;23/11/2011 11:30;Strada Urbana;VIA TOR DE' SCHIAVI;in prossimità;;del civico n. ;349;;Investimento di pedone;Rettilineo;Due carreggiate;Bagnato (umidità in atto);Asfaltata;Assente;Nuvoloso;Normale;Buona;Ore Diurne;1;0;0;3;;;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;Inesistente;
1894496;19;23/11/2011 09:25;Strada Urbana;VIA DEL FORTE BRASCHI;in prossimità;;del civico n. ;105;;Tamponamento;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;0;0;0;2;;;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesistente;
1894496;19;23/11/2011 09:25;Strada Urbana;VIA DEL FORTE BRASCHI;in prossimità;;del civico n. ;105;;Tamponamento;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;0;0;0;2;;;-1;2;Motociclo con passeggero;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesistente;
1894497;7;23/11/2011 10:30;Strada Urbana;VIA MANFREDONIA;in prossimità;;del civico n. ;32;;Veicolo in marcia contro veicolo fermo;Rettilineo;Una carreggiata a doppio senso;Bagnato (pioggia);Asfaltata;Orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;0;0;0;1;;;-1;3;Autocarro inferiore 35 q.;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso;
1894498;7;23/11/2011 10:50;Strada Urbana;VIA VALMONTONE;all'intersezione con;VIA FERENTINO;VIA FERENTINO;;;Scontro frontale/laterale SX fra veicoli in marcia;Incrocio;Una carreggiata a senso unico di marcia;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;0;0;0;1;;;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Utilizzato;Inesploso;
1894499;7;23/11/2011 12:05;Strada Urbana;VIA DEI GELSI;all'intersezione con;VIA DEI CICLAMINI;VIA DEI CICLAMINI;;;Scontro frontale/laterale DX fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;2;0;0;1;;;-1;1;Autobus di linea;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Utilizzato;Inesploso;
1894499;7;23/11/2011 12:05;Strada Urbana;VIA DEI GELSI;all'intersezione con;VIA DEI CICLAMINI;VIA DEI CICLAMINI;;;Scontro frontale/laterale DX fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;2;0;0;1;;;-1;1;Autobus di linea;In marcia / fermata / arresto;Passeggero;M;Rimandato;0;NON DECEDUTO;Non accertato;Inesistente;
1894499;7;23/11/2011 12:05;Strada Urbana;VIA DEI GELSI;all'intersezione con;VIA DEI CICLAMINI;VIA DEI CICLAMINI;;;Scontro frontale/laterale DX fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;2;0;0;1;;;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Ricoverato;0;NON DECEDUTO;Utilizzato;Inesploso;
1894500;12;23/11/2011 09:30;Strada Urbana;VIA DEI CORAZZIERI;all'intersezione semaforizzata con;VIA LAURENTINA;VIA LAURENTINA;;;Scontro laterale fra veicoli in marcia;Intersezione semaforizzata;Una carreggiata a senso unico di marcia;Bagnato (umidità in atto);Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;1;0;0;1;;;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso;
1894500;12;23/11/2011 09:30;Strada Urbana;VIA DEI CORAZZIERI;all'intersezione semaforizzata con;VIA LAURENTINA;VIA LAURENTINA;;;Scontro laterale fra veicoli in marcia;Intersezione semaforizzata;Una carreggiata a senso unico di marcia;Bagnato (umidità in atto);Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;1;0;0;1;;;-1;2;Motociclo a solo;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;Utilizzato;Inesistente;
1894501;12;23/11/2011 08:50;Strada Urbana;VIA PONTINA;in corrispondenza;;del civico n. ;604;;Tamponamento;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;1;0;0;1;;;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;Utilizzato;Inesploso;
1894501;12;23/11/2011 08:50;Strada Urbana;VIA PONTINA;in corrispondenza;;del civico n. ;604;;Tamponamento;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;1;0;0;1;;;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Utilizzato;Inesploso;
1894502;12;22/11/2011 23:00;Strada Urbana;VIA CRISTOFORO COLOMBO;da specificare;;;;PROSSIMITA' VIALE ALGERIA;Investimento di pedone;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Sufficiente;Sufficiente;1;0;0;1;;;-1;;;;Pedone;M;Rimandato;0;NON DECEDUTO;;;
1894502;12;22/11/2011 23:00;Strada Urbana;VIA CRISTOFORO COLOMBO;da specificare;;;;PROSSIMITA' VIALE ALGERIA;Investimento di pedone;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Sufficiente;Sufficiente;1;0;0;1;;;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Utilizzato;Inesistente;
1894504;12;23/11/2011 05:30;Provinciale;VIA LAURENTINA;in corrispondenza;;del civico n. ;2090;;Scontro frontale/laterale SX fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Bagnato (umidità in atto);Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Insufficiente;Insufficiente;0;1;0;1;;;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Utilizzato;Esploso;
1894504;12;23/11/2011 05:30;Provinciale;VIA LAURENTINA;in corrispondenza;;del civico n. ;2090;;Scontro frontale/laterale SX fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Bagnato (umidità in atto);Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Insufficiente;Insufficiente;0;1;0;1;;;-1;2;Motociclo a solo;In marcia / fermata / arresto;Conducente;M;Prognosi riservata;0;NON DECEDUTO;Non accertato;Inesistente;
1894505;15;22/11/2011 08:30;Strada Urbana;VIA PASQUALE BAFFI;in corrispondenza;;del civico n. ;6;;Scontro laterale fra veicoli in marcia;Rettilineo;Due carreggiate;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Pioggia in atto;Intenso;Buona;Ore Diurne;0;0;0;2;;;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Utilizzato;Inesploso;
1894505;15;22/11/2011 08:30;Strada Urbana;VIA PASQUALE BAFFI;in corrispondenza;;del civico n. ;6;;Scontro laterale fra veicoli in marcia;Rettilineo;Due carreggiate;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Pioggia in atto;Intenso;Buona;Ore Diurne;0;0;0;2;;;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Utilizzato;Inesploso;
1894506;15;22/11/2011 09:00;Strada Urbana;VIA GENERALE AMEDEO MECOZZI;in corrispondenza;;del palo luce n. ;8;;Ribaltamento senza urto contro ostacolo fisso;Rettilineo;Una carreggiata a doppio senso;Bagnato (pioggia);Asfaltata;Verticale;Nuvoloso;Scarso;Buona;Ore Diurne;0;0;0;1;;;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Utilizzato;Inesploso;
1894507;6;23/11/2011 10:00;Strada Urbana;LARGO PRENESTE;all'intersezione semaforizzata con;VIA PRENESTINA;VIA PRENESTINA;;;Tamponamento;Intersezione semaforizzata;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;0;0;0;3;;;-1;1;Autocarro inferiore 35 q.;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso;
1894507;6;23/11/2011 10:00;Strada Urbana;LARGO PRENESTE;all'intersezione semaforizzata con;VIA PRENESTINA;VIA PRENESTINA;;;Tamponamento;Intersezione semaforizzata;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;0;0;0;3;;;-1;1;Autocarro inferiore 35 q.;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;Inesploso;
1894507;6;23/11/2011 10:00;Strada Urbana;LARGO PRENESTE;all'intersezione semaforizzata con;VIA PRENESTINA;VIA PRENESTINA;;;Tamponamento;Intersezione semaforizzata;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;0;0;0;3;;;-1;2;Vettura tranviaria;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesistente;
1894508;11;22/11/2011 23:00;Strada Urbana;VIA PONTINA;da specificare;;;;svincolo Colombo dir. Ostia;Tamponamento;Rettilineo;Più di due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Scarso;Sufficiente;Sufficiente;1;0;0;2;;;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesistente;
1894508;11;22/11/2011 23:00;Strada Urbana;VIA PONTINA;da specificare;;;;svincolo Colombo dir. Ostia;Tamponamento;Rettilineo;Più di due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Scarso;Sufficiente;Sufficiente;1;0;0;2;;;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Rimandato;0;NON DECEDUTO;Utilizzato;Inesistente;
1894508;11;22/11/2011 23:00;Strada Urbana;VIA PONTINA;da specificare;;;;svincolo Colombo dir. Ostia;Tamponamento;Rettilineo;Più di due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Scarso;Sufficiente;Sufficiente;1;0;0;2;;;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesistente;
1894509;6;23/11/2011 10:30;Strada Urbana;VIA VISCONTE MAGGIOLO;all'intersezione con;VIA DELLA MARRANELLA;VIA DELLA MARRANELLA;;;Scontro frontale/laterale DX fra veicoli in marcia;Incrocio;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;Ore Diurne;1;0;0;2;;;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Rifiuta cure immediate;0;NON DECEDUTO;Non accertato;Inesistente;
1894509;6;23/11/2011 10:30;Strada Urbana;VIA VISCONTE MAGGIOLO;all'intersezione con;VIA DELLA MARRANELLA;VIA DELLA MARRANELLA;;;Scontro frontale/laterale DX fra veicoli in marcia;Incrocio;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;Ore Diurne;1;0;0;2;;;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;Inesistente;
1894509;6;23/11/2011 10:30;Strada Urbana;VIA VISCONTE MAGGIOLO;all'intersezione con;VIA DELLA MARRANELLA;VIA DELLA MARRANELLA;;;Scontro frontale/laterale DX fra veicoli in marcia;Incrocio;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;Ore Diurne;1;0;0;2;;;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesistente;
1894510;2;21/11/2011 11:42;Strada Urbana;LARGO GIUSEPPE TARTINI;all'intersezione semaforizzata con;VIA RUGGERO GIOVANNELLI;VIA RUGGERO GIOVANNELLI;;;Scontro laterale fra veicoli in marcia;Intersezione semaforizzata;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;1;0;0;1;;;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesistente;
1894510;2;21/11/2011 11:42;Strada Urbana;LARGO GIUSEPPE TARTINI;all'intersezione semaforizzata con;VIA RUGGERO GIOVANNELLI;VIA RUGGERO GIOVANNELLI;;;Scontro laterale fra veicoli in marcia;Intersezione semaforizzata;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;1;0;0;1;;;-1;2;Motociclo a solo;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;Non accertato;Inesistente;
1894511;11;22/11/2011 13:00;Strada Urbana;VIALE GIUSTINIANO IMPERATORE;all'intersezione semaforizzata con;VIA DELLA VILLA DI LUCINA;VIA DELLA VILLA DI LUCINA;;;Scontro frontale fra veicoli in marcia;Incrocio;Più di due carreggiate;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;1;0;0;2;;;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesistente;
1894511;11;22/11/2011 13:00;Strada Urbana;VIALE GIUSTINIANO IMPERATORE;all'intersezione semaforizzata con;VIA DELLA VILLA DI LUCINA;VIA DELLA VILLA DI LUCINA;;;Scontro frontale fra veicoli in marcia;Incrocio;Più di due carreggiate;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;1;0;0;2;;;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;Inesistente;
1894511;11;22/11/2011 13:00;Strada Urbana;VIALE GIUSTINIANO IMPERATORE;all'intersezione semaforizzata con;VIA DELLA VILLA DI LUCINA;VIA DELLA VILLA DI LUCINA;;;Scontro frontale fra veicoli in marcia;Incrocio;Più di due carreggiate;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;1;0;0;2;;;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Rimandato;0;NON DECEDUTO;Non accertato;Inesistente;
1894512;11;22/11/2011 09:15;Strada Urbana;VIA DI TOR CARBONE;da specificare;;;;pros V Ardeat carr. di raccordo  T. Carb Ardeatina;Scontro frontale/laterale DX fra veicoli in marcia;Curva senza visuale libera;Una carreggiata a doppio senso;Bagnato (umidità in atto);Asfaltata;Assente;Nuvoloso;Scarso;Buona;Ore Diurne;1;0;0;2;;;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesistente;
1894512;11;22/11/2011 09:15;Strada Urbana;VIA DI TOR CARBONE;da specificare;;;;pros V Ardeat carr. di raccordo  T. Carb Ardeatina;Scontro frontale/laterale DX fra veicoli in marcia;Curva senza visuale libera;Una carreggiata a doppio senso;Bagnato (umidità in atto);Asfaltata;Assente;Nuvoloso;Scarso;Buona;Ore Diurne;1;0;0;2;;;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Rifiuta cure immediate;0;NON DECEDUTO;Non accertato;Inesistente;
1894512;11;22/11/2011 09:15;Strada Urbana;VIA DI TOR CARBONE;da specificare;;;;pros V Ardeat carr. di raccordo  T. Carb Ardeatina;Scontro frontale/laterale DX fra veicoli in marcia;Curva senza visuale libera;Una carreggiata a doppio senso;Bagnato (umidità in atto);Asfaltata;Assente;Nuvoloso;Scarso;Buona;Ore Diurne;1;0;0;2;;;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;Inesistente;
1894513;11;22/11/2011 08:15;Strada Urbana;LARGO DELLE SETTE CHIESE;all'intersezione con;VIA DELLA VILLA DI LUCINA;VIA DELLA VILLA DI LUCINA;;;Scontro laterale fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Pioggia in atto;Normale;Buona;Ore Diurne;0;0;0;4;;;-1;1;Motociclo a solo;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesistente;
1894513;11;22/11/2011 08:15;Strada Urbana;LARGO DELLE SETTE CHIESE;all'intersezione con;VIA DELLA VILLA DI LUCINA;VIA DELLA VILLA DI LUCINA;;;Scontro laterale fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Pioggia in atto;Normale;Buona;Ore Diurne;0;0;0;4;;;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso;
1894513;11;22/11/2011 08:15;Strada Urbana;LARGO DELLE SETTE CHIESE;all'intersezione con;VIA DELLA VILLA DI LUCINA;VIA DELLA VILLA DI LUCINA;;;Scontro laterale fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Pioggia in atto;Normale;Buona;Ore Diurne;0;0;0;4;;;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;Inesploso;
1894514;11;22/11/2011 09:20;Strada Urbana;VIALE GUGLIELMO MARCONI;da specificare;;;;prossimità Via Vasca Navale;Scontro laterale fra veicoli in marcia;Rettilineo;Due carreggiate;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Nuvoloso;Intenso;Buona;Ore Diurne;0;0;0;2;;;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Utilizzato;Inesistente;
1894514;11;22/11/2011 09:20;Strada Urbana;VIALE GUGLIELMO MARCONI;da specificare;;;;prossimità Via Vasca Navale;Scontro laterale fra veicoli in marcia;Rettilineo;Due carreggiate;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Nuvoloso;Intenso;Buona;Ore Diurne;0;0;0;2;;;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Utilizzato;Inesistente;
1894516;11;22/11/2011 11:15;Strada Urbana;VIA ARDEATINA;da specificare;;;;Via Tor Carbone;Tamponamento;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;0;0;0;3;;;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso;
1894516;11;22/11/2011 11:15;Strada Urbana;VIA ARDEATINA;da specificare;;;;Via Tor Carbone;Tamponamento;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;0;0;0;3;;;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesistente;
1894516;11;22/11/2011 11:15;Strada Urbana;VIA ARDEATINA;da specificare;;;;Via Tor Carbone;Tamponamento;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;0;0;0;3;;;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesistente;
1894517;11;22/11/2011 09:30;Strada Urbana;VIALE ALDO BALLARIN;all'intersezione con;VIALE DEL TINTORETTO;VIALE DEL TINTORETTO;;;Scontro laterale fra veicoli in marcia;Intersezione stradale segnalata;Due carreggiate;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Pioggia in atto;Normale;Buona;Ore Diurne;0;0;0;2;;;-1;1;Motociclo a solo;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Utilizzato;Inesistente;
1894517;11;22/11/2011 09:30;Strada Urbana;VIALE ALDO BALLARIN;all'intersezione con;VIALE DEL TINTORETTO;VIALE DEL TINTORETTO;;;Scontro laterale fra veicoli in marcia;Intersezione stradale segnalata;Due carreggiate;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Pioggia in atto;Normale;Buona;Ore Diurne;0;0;0;2;;;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Utilizzato;Inesistente;
1894518;1;20/11/2011 21:00;Strada Urbana;VIALE DI TRASTEVERE;all'intersezione semaforizzata con;VIA DI S. FRANCESCO A RIPA;VIA DI S. FRANCESCO A RIPA;;;Scontro laterale fra veicoli in marcia;Intersezione semaforizzata;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;Sufficiente;1;0;0;2;;;-1;1;Autovettura pubblica;In marcia / fermata / arresto;Conducente;M;Rifiuta cure immediate;0;NON DECEDUTO;Non accertato;Inesistente;
1894518;1;20/11/2011 21:00;Strada Urbana;VIALE DI TRASTEVERE;all'intersezione semaforizzata con;VIA DI S. FRANCESCO A RIPA;VIA DI S. FRANCESCO A RIPA;;;Scontro laterale fra veicoli in marcia;Intersezione semaforizzata;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;Sufficiente;1;0;0;2;;;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesistente;
1894518;1;20/11/2011 21:00;Strada Urbana;VIALE DI TRASTEVERE;all'intersezione semaforizzata con;VIA DI S. FRANCESCO A RIPA;VIA DI S. FRANCESCO A RIPA;;;Scontro laterale fra veicoli in marcia;Intersezione semaforizzata;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;Sufficiente;1;0;0;2;;;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;Inesistente;
1894519;1;20/11/2011 20:30;Strada Urbana;VIA AURELIANA;all'intersezione con;VIA FLAVIA;VIA FLAVIA;;;Scontro frontale/laterale DX fra veicoli in marcia;Incrocio;Una carreggiata a senso unico di marcia;Asciutto;In cubetti di porfido;Verticale ed orizzontale;Sereno;Scarso;Sufficiente;Sufficiente;0;0;0;3;;;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Esploso;
1894519;1;20/11/2011 20:30;Strada Urbana;VIA AURELIANA;all'intersezione con;VIA FLAVIA;VIA FLAVIA;;;Scontro frontale/laterale DX fra veicoli in marcia;Incrocio;Una carreggiata a senso unico di marcia;Asciutto;In cubetti di porfido;Verticale ed orizzontale;Sereno;Scarso;Sufficiente;Sufficiente;0;0;0;3;;;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;Inesploso;
1894519;1;20/11/2011 20:30;Strada Urbana;VIA AURELIANA;all'intersezione con;VIA FLAVIA;VIA FLAVIA;;;Scontro frontale/laterale DX fra veicoli in marcia;Incrocio;Una carreggiata a senso unico di marcia;Asciutto;In cubetti di porfido;Verticale ed orizzontale;Sereno;Scarso;Sufficiente;Sufficiente;0;0;0;3;;;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesistente;
1894520;1;20/11/2011 12:30;Strada Urbana;VIA DELL'AMBA ARADAM;all'intersezione semaforizzata con;VIA DEI LATERANI;VIA DEI LATERANI;;;Tamponamento;Intersezione semaforizzata;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;Ore Diurne;1;0;0;1;;;-1;1;Autovettura pubblica;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesistente;
1894520;1;20/11/2011 12:30;Strada Urbana;VIA DELL'AMBA ARADAM;all'intersezione semaforizzata con;VIA DEI LATERANI;VIA DEI LATERANI;;;Tamponamento;Intersezione semaforizzata;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;Ore Diurne;1;0;0;1;;;-1;2;Motociclo a solo;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;Non accertato;Inesistente;
1894521;1;21/11/2011 11:45;Strada Urbana;PIAZZA DELL'ARA COELI;da specificare;;;;ALTEZZA CAPOLINEA BUS;Scontro frontale/laterale SX fra veicoli in marcia;Pendenza;Una carreggiata a senso unico di marcia;Asciutto;In cubetti di porfido;Verticale ed orizzontale;Sereno;Intenso;Buona;Ore Diurne;0;0;0;2;;;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesistente;
1894521;1;21/11/2011 11:45;Strada Urbana;PIAZZA DELL'ARA COELI;da specificare;;;;ALTEZZA CAPOLINEA BUS;Scontro frontale/laterale SX fra veicoli in marcia;Pendenza;Una carreggiata a senso unico di marcia;Asciutto;In cubetti di porfido;Verticale ed orizzontale;Sereno;Intenso;Buona;Ore Diurne;0;0;0;2;;;-1;2;Autocarro inferiore 35 q.;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesistente;
1894523;11;22/11/2011 15:15;Strada Urbana;VIA FONTANELLATO;in prossimità;;del civico n. ;67;;Scontro frontale/laterale DX fra veicoli in marcia;Rettilineo;Due carreggiate;Bagnato (pioggia);Asfaltata;Assente;Nuvoloso;Scarso;Buona;Ore Diurne;1;0;0;1;;;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesistente;
1894523;11;22/11/2011 15:15;Strada Urbana;VIA FONTANELLATO;in prossimità;;del civico n. ;67;;Scontro frontale/laterale DX fra veicoli in marcia;Rettilineo;Due carreggiate;Bagnato (pioggia);Asfaltata;Assente;Nuvoloso;Scarso;Buona;Ore Diurne;1;0;0;1;;;-1;2;Motociclo a solo;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;Non accertato;Inesistente;
